"Order_ID";"Order_Date";"Customer_ID";"Material_ID";"Quantity";"Unit_Price_EUR";"Discount_Percent";"Net_Revenue_EUR"
"ORD00309";"2024-02-02";"CUST002";"MAT023";"75";"379,63";"0";"28472,25"
"ORD00310";"2024-09-21";"CUST002";"MAT020";"22";"239,07";"0";"5259,54"
"ORD00311";"2023-09-21";"CUST014";"MAT024";"69";"489,39";"0";"33767,91"
"ORD00312";"2023-08-21";"CUST014";"MAT027";"98";"414,69";"0";"40639,62"
"ORD00313";"2023-12-25";"CUST013";"MAT026";"24";"144,14";"0";"3459,36"
"ORD00314";"2023-12-29";"CUST005";"MAT004";"44";"156,72";"0";"6895,68"
"ORD00315";"2023-11-22";"CUST005";"MAT012";"82";"208,64";"15";"14542,21"
"ORD00316";"2023-02-28";"CUST002";"MAT006";"86";"740,2";"10";"57291,48"
"ORD00317";"2024-08-10";"CUST010";"MAT019";"93";"477,48";"0";"44405,64"
"ORD00318";"2023-05-12";"CUST005";"MAT009";"25";"139,08";"0";"3477"
"ORD00319";"2023-08-12";"CUST008";"MAT024";"24";"530,17";"5";"12087,88"
"ORD00320";"2024-09-06";"CUST015";"MAT007";"54";"345,01";"5";"17699,01"
"ORD00321";"2023-04-13";"CUST002";"MAT019";"67";"453,26";"0";"30368,42"
"ORD00322";"2023-08-30";"CUST013";"MAT017";"7";"633,95";"10";"3993,89"
"ORD00323";"2024-05-24";"CUST012";"MAT009";"11";"130,08";"0";"1430,88"
"ORD00324";"2024-06-15";"CUST014";"MAT029";"70";"305,47";"0";"21382,9"
"ORD00325";"2023-11-19";"CUST009";"MAT013";"76";"192,38";"0";"14620,88"
"ORD00326";"2024-08-22";"CUST011";"MAT024";"23";"504,22";"0";"11597,06"
"ORD00327";"2024-01-14";"CUST009";"MAT010";"98";"156,87";"15";"13067,27"
"ORD00328";"2024-10-17";"CUST004";"MAT014";"37";"415,44";"0";"15371,28"
"ORD00329";"2023-10-24";"CUST010";"MAT018";"23";"587,07";"5";"12827,48"
"ORD00330";"2023-10-31";"CUST008";"MAT027";"98";"428,16";"0";"41959,68"
"ORD00331";"2023-05-18";"CUST013";"MAT025";"64";"254,38";"0";"16280,32"
"ORD00332";"2024-04-28";"CUST004";"MAT029";"66";"331,28";"5";"20771,26"
"ORD00333";"2024-04-27";"CUST014";"MAT011";"75";"249,01";"0";"18675,75"
"ORD00334";"2023-04-23";"CUST001";"MAT004";"10";"144,74";"5";"1375,03"
"ORD00335";"2024-10-05";"CUST002";"MAT025";"9";"230,16";"0";"2071,44"
"ORD00336";"2023-01-23";"CUST006";"MAT016";"55";"142,79";"0";"7853,45"
"ORD00337";"2023-11-09";"CUST010";"MAT021";"27";"667,03";"0";"18009,81"
"ORD00338";"2024-04-05";"CUST014";"MAT013";"60";"176,04";"5";"10034,28"
"ORD00339";"2024-05-12";"CUST010";"MAT004";"18";"149,73";"5";"2560,38"
"ORD00340";"2024-08-06";"CUST015";"MAT009";"96";"149,09";"10";"12881,38"
"ORD00341";"2024-05-03";"CUST012";"MAT013";"94";"167,23";"5";"14933,64"
"ORD00342";"2024-07-08";"CUST015";"MAT004";"88";"138,75";"0";"12210"
"ORD00343";"2024-12-05";"CUST009";"MAT014";"48";"421,78";"0";"20245,44"
"ORD00344";"2023-09-06";"CUST004";"MAT028";"74";"30,61";"0";"2265,14"
"ORD00345";"2023-11-07";"CUST004";"MAT008";"19";"511,03";"5";"9224,09"
"ORD00346";"2023-07-04";"CUST009";"MAT030";"37";"554,16";"5";"19478,72"
"ORD00347";"2023-05-16";"CUST007";"MAT011";"78";"270,66";"0";"21111,48"
"ORD00348";"2023-01-20";"CUST004";"MAT026";"49";"148,92";"0";"7297,08"
"ORD00349";"2023-05-24";"CUST010";"MAT021";"28";"711,83";"5";"18934,68"
"ORD00350";"2023-06-17";"CUST004";"MAT012";"19";"213,24";"0";"4051,56"
"ORD00351";"2023-06-09";"CUST003";"MAT005";"67";"552,68";"10";"33326,6"
"ORD00352";"2024-06-27";"CUST001";"MAT027";"59";"382,38";"5";"21432,4"
"ORD00353";"2024-11-28";"CUST014";"MAT008";"55";"500,15";"0";"27508,25"
"ORD00354";"2023-06-24";"CUST005";"MAT026";"37";"141,28";"0";"5227,36"
"ORD00355";"2023-09-16";"CUST006";"MAT005";"35";"528,65";"5";"17577,61"
"ORD00356";"2023-11-03";"CUST005";"MAT026";"46";"137,46";"5";"6007"
"ORD00357";"2023-10-02";"CUST002";"MAT016";"76";"136,08";"0";"10342,08"
"ORD00358";"2023-12-21";"CUST015";"MAT025";"85";"268,23";"10";"20519,6"
"ORD00359";"2023-01-11";"CUST014";"MAT024";"98";"563,54";"0";"55226,92"
"ORD00360";"2024-10-11";"CUST006";"MAT014";"45";"501,07";"0";"22548,15"
"ORD00361";"2024-12-27";"CUST013";"MAT027";"15";"422,77";"10";"5707,4"
"ORD00362";"2024-02-18";"CUST012";"MAT017";"24";"613,63";"5";"13990,76"
"ORD00363";"2023-07-07";"CUST007";"MAT028";"14";"35,29";"0";"494,06"
"ORD00364";"2023-05-23";"CUST005";"MAT021";"9";"721,78";"0";"6496,02"
"ORD00365";"2023-05-26";"CUST015";"MAT005";"51";"556,68";"0";"28390,68"
"ORD00366";"2024-05-05";"CUST011";"MAT007";"69";"347,51";"0";"23978,19"
"ORD00367";"2024-12-02";"CUST007";"MAT020";"61";"232,65";"0";"14191,65"
"ORD00368";"2023-07-18";"CUST004";"MAT001";"26";"531,24";"0";"13812,24"
"ORD00369";"2023-01-02";"CUST010";"MAT007";"40";"375,02";"5";"14250,76"
"ORD00370";"2024-04-14";"CUST014";"MAT007";"75";"325,01";"0";"24375,75"
"ORD00371";"2023-12-04";"CUST001";"MAT023";"27";"357";"0";"9639"
"ORD00372";"2024-04-23";"CUST005";"MAT012";"76";"205,57";"10";"14060,99"
"ORD00373";"2023-06-01";"CUST002";"MAT017";"97";"573";"0";"55581"
"ORD00374";"2024-01-20";"CUST013";"MAT001";"95";"641,58";"0";"60950,1"
"ORD00375";"2023-05-08";"CUST012";"MAT001";"6";"572,11";"0";"3432,66"
"ORD00376";"2023-09-11";"CUST010";"MAT003";"74";"173,95";"0";"12872,3"
"ORD00377";"2023-03-25";"CUST004";"MAT012";"60";"240,85";"0";"14451"
"ORD00378";"2023-04-23";"CUST006";"MAT008";"83";"529,15";"0";"43919,45"
"ORD00379";"2023-07-28";"CUST001";"MAT011";"26";"243,59";"0";"6333,34"
"ORD00380";"2024-12-22";"CUST003";"MAT015";"53";"164,37";"0";"8711,61"
"ORD00381";"2024-08-05";"CUST003";"MAT022";"72";"239,82";"0";"17267,04"
"ORD00382";"2024-12-06";"CUST004";"MAT026";"70";"131,73";"10";"8298,99"
"ORD00383";"2024-02-24";"CUST001";"MAT010";"60";"173,76";"0";"10425,6"
"ORD00384";"2024-05-26";"CUST002";"MAT027";"94";"355,45";"0";"33412,3"
"ORD00385";"2024-09-02";"CUST014";"MAT024";"74";"556,12";"5";"39095,24"
"ORD00386";"2023-08-17";"CUST007";"MAT020";"89";"234,26";"0";"20849,14"
"ORD00387";"2023-06-08";"CUST014";"MAT019";"43";"525,92";"0";"22614,56"
"ORD00388";"2023-03-07";"CUST008";"MAT009";"95";"136,08";"0";"12927,6"
"ORD00389";"2023-09-03";"CUST015";"MAT019";"89";"449,8";"0";"40032,2"
"ORD00390";"2023-03-31";"CUST006";"MAT002";"12";"336,26";"0";"4035,12"
"ORD00391";"2024-09-04";"CUST002";"MAT014";"70";"428,13";"0";"29969,1"
"ORD00392";"2024-08-24";"CUST005";"MAT012";"18";"225,51";"0";"4059,18"
"ORD00393";"2024-04-11";"CUST001";"MAT015";"78";"180,92";"0";"14111,76"
"ORD00394";"2023-11-29";"CUST013";"MAT013";"72";"187,35";"10";"12140,28"
"ORD00395";"2023-06-08";"CUST010";"MAT008";"50";"474,78";"0";"23739"
"ORD00396";"2024-01-09";"CUST004";"MAT023";"5";"354,49";"0";"1772,45"
"ORD00397";"2024-10-03";"CUST010";"MAT027";"10";"387,76";"0";"3877,6"
"ORD00398";"2023-03-01";"CUST010";"MAT003";"39";"165,89";"0";"6469,71"
"ORD00399";"2023-03-26";"CUST009";"MAT027";"83";"360,84";"0";"29949,72"
"ORD00400";"2024-06-03";"CUST003";"MAT006";"34";"671,12";"0";"22818,08"
"ORD00401";"2024-02-25";"CUST008";"MAT008";"33";"572,64";"5";"17952,26"
"ORD00402";"2024-01-01";"CUST014";"MAT007";"64";"355,01";"0";"22720,64"
"ORD00403";"2023-10-03";"CUST011";"MAT010";"66";"188,25";"0";"12424,5"
"ORD00404";"2024-04-20";"CUST003";"MAT013";"60";"178,55";"0";"10713"
"ORD00405";"2023-05-01";"CUST014";"MAT025";"29";"231,89";"10";"6052,33"
"ORD00406";"2024-05-18";"CUST014";"MAT028";"51";"34,12";"10";"1566,11"
"ORD00407";"2024-08-27";"CUST011";"MAT012";"45";"217,84";"0";"9802,8"
"ORD00408";"2023-03-21";"CUST004";"MAT021";"69";"741,69";"0";"51176,61"
"ORD00409";"2024-05-13";"CUST005";"MAT018";"70";"650,42";"0";"45529,4"
"ORD00410";"2023-06-22";"CUST010";"MAT015";"39";"182,1";"10";"6391,71"
"ORD00411";"2023-05-11";"CUST006";"MAT029";"56";"283,96";"0";"15901,76"
"ORD00412";"2023-02-06";"CUST014";"MAT030";"78";"471,93";"5";"34970,01"
"ORD00413";"2023-09-03";"CUST015";"MAT023";"8";"339,4";"0";"2715,2"
"ORD00414";"2024-11-24";"CUST009";"MAT024";"24";"552,42";"0";"13258,08"
"ORD00415";"2024-03-01";"CUST013";"MAT004";"22";"141,74";"0";"3118,28"
"ORD00416";"2023-01-05";"CUST014";"MAT004";"67";"148,73";"0";"9964,91"
"ORD00417";"2024-01-11";"CUST014";"MAT011";"91";"236,38";"0";"21510,58"
"ORD00418";"2023-10-28";"CUST008";"MAT022";"77";"227,6";"0";"17525,2"
"ORD00419";"2024-04-15";"CUST006";"MAT008";"81";"474,78";"0";"38457,18"
"ORD00420";"2024-03-04";"CUST011";"MAT001";"98";"551,68";"10";"48658,18"
"ORD00421";"2024-06-18";"CUST015";"MAT006";"38";"651,38";"10";"22277,2"
"ORD00422";"2023-12-06";"CUST010";"MAT021";"24";"746,67";"0";"17920,08"
"ORD00423";"2023-08-30";"CUST013";"MAT007";"77";"357,51";"0";"27528,27"
"ORD00424";"2023-10-19";"CUST014";"MAT009";"56";"139,08";"0";"7788,48"
"ORD00425";"2024-05-12";"CUST011";"MAT007";"23";"340,01";"5";"7429,22"
"ORD00426";"2023-09-01";"CUST013";"MAT013";"57";"179,81";"0";"10249,17"
"ORD00427";"2024-10-10";"CUST001";"MAT027";"8";"387,76";"0";"3102,08"
"ORD00428";"2024-12-30";"CUST009";"MAT022";"17";"239,82";"0";"4076,94"
"ORD00429";"2024-11-14";"CUST003";"MAT007";"27";"377,52";"10";"9173,74"
"ORD00430";"2023-11-15";"CUST004";"MAT018";"47";"629,3";"0";"29577,1"
"ORD00431";"2024-01-15";"CUST007";"MAT023";"54";"351,97";"0";"19006,38"
"ORD00432";"2024-08-22";"CUST014";"MAT026";"22";"132,69";"0";"2919,18"
"ORD00433";"2023-03-11";"CUST007";"MAT007";"94";"382,52";"10";"32361,19"
"ORD00434";"2024-01-18";"CUST014";"MAT007";"48";"375,02";"0";"18000,96"
"ORD00435";"2024-01-05";"CUST004";"MAT016";"44";"149,49";"0";"6577,56"
"ORD00436";"2024-11-08";"CUST006";"MAT018";"61";"574,4";"0";"35038,4"
"ORD00437";"2024-09-29";"CUST005";"MAT005";"47";"620,76";"0";"29175,72"
"ORD00438";"2023-01-28";"CUST009";"MAT003";"4";"171,65";"10";"617,94"
"ORD00439";"2023-03-09";"CUST009";"MAT003";"7";"169,34";"5";"1126,11"
"ORD00440";"2024-01-17";"CUST003";"MAT001";"12";"543,5";"0";"6522"
"ORD00441";"2023-07-10";"CUST015";"MAT022";"42";"233,71";"0";"9815,82"
"ORD00442";"2023-03-07";"CUST006";"MAT013";"68";"186,1";"0";"12654,8"
"ORD00443";"2023-09-11";"CUST013";"MAT024";"66";"515,34";"0";"34012,44"
"ORD00444";"2024-11-07";"CUST008";"MAT025";"77";"263,04";"0";"20254,08"
"ORD00445";"2024-06-06";"CUST004";"MAT019";"55";"470,56";"0";"25880,8"
"ORD00446";"2024-02-08";"CUST010";"MAT017";"98";"589,25";"5";"54859,18"
"ORD00447";"2024-07-24";"CUST002";"MAT009";"6";"139,08";"5";"792,76"
"ORD00448";"2024-09-08";"CUST003";"MAT011";"48";"286,9";"5";"13082,64"
"ORD00449";"2023-04-10";"CUST001";"MAT022";"47";"232,18";"0";"10912,46"
"ORD00450";"2023-04-21";"CUST003";"MAT009";"36";"130,08";"0";"4682,88"
"ORD00451";"2024-05-22";"CUST014";"MAT029";"84";"318,38";"0";"26743,92"
"ORD00452";"2024-10-11";"CUST011";"MAT013";"35";"171,01";"0";"5985,35"
"ORD00453";"2023-06-02";"CUST009";"MAT009";"86";"130,08";"0";"11186,88"
"ORD00454";"2024-04-01";"CUST006";"MAT017";"77";"540,49";"5";"39536,84"
"ORD00455";"2023-03-13";"CUST013";"MAT020";"87";"226,23";"0";"19682,01"
"ORD00456";"2024-11-24";"CUST009";"MAT007";"88";"332,51";"0";"29260,88"
"ORD00457";"2023-06-18";"CUST014";"MAT012";"8";"236,25";"5";"1795,5"
"ORD00458";"2023-02-16";"CUST002";"MAT020";"87";"216,61";"15";"16018,31"
"ORD00459";"2024-03-02";"CUST010";"MAT022";"65";"206,21";"10";"12063,28"
"ORD00460";"2023-07-15";"CUST012";"MAT004";"33";"158,71";"0";"5237,43"
"ORD00461";"2023-07-24";"CUST004";"MAT012";"65";"239,32";"5";"14778,01"
"ORD00462";"2024-06-08";"CUST007";"MAT017";"13";"536,42";"10";"6276,11"
"ORD00463";"2023-02-25";"CUST005";"MAT006";"92";"750,07";"5";"65556,12"
"ORD00464";"2024-06-24";"CUST003";"MAT018";"90";"595,51";"0";"53595,9"
"ORD00465";"2024-01-14";"CUST010";"MAT024";"16";"552,42";"5";"8396,78"
"ORD00466";"2024-02-16";"CUST004";"MAT003";"30";"160,13";"0";"4803,9"
"ORD00467";"2024-10-03";"CUST005";"MAT009";"2";"130,08";"0";"260,16"
"ORD00468";"2024-04-17";"CUST001";"MAT028";"41";"30,85";"0";"1264,85"
"ORD00469";"2024-01-30";"CUST002";"MAT022";"20";"207,74";"0";"4154,8"
"ORD00470";"2023-02-04";"CUST008";"MAT009";"85";"152,09";"0";"12927,65"
"ORD00471";"2023-05-08";"CUST009";"MAT008";"58";"525,52";"0";"30480,16"
"ORD00472";"2024-11-29";"CUST015";"MAT017";"50";"601,44";"0";"30072"
"ORD00473";"2023-03-14";"CUST011";"MAT022";"36";"236,76";"0";"8523,36"
"ORD00474";"2024-03-11";"CUST003";"MAT003";"78";"182,02";"0";"14197,56"
"ORD00475";"2024-01-02";"CUST015";"MAT013";"98";"186,1";"0";"18237,8"
"ORD00476";"2024-03-07";"CUST003";"MAT005";"13";"536,66";"0";"6976,58"
"ORD00477";"2023-04-15";"CUST015";"MAT010";"2";"156,87";"0";"313,74"
"ORD00478";"2024-08-15";"CUST013";"MAT018";"75";"671,54";"0";"50365,5"
"ORD00479";"2024-06-20";"CUST009";"MAT025";"93";"240,54";"5";"21251,71"
"ORD00480";"2023-05-27";"CUST007";"MAT021";"52";"746,67";"5";"36885,5"
"ORD00481";"2023-04-26";"CUST012";"MAT001";"43";"547,59";"0";"23546,37"
"ORD00482";"2023-09-21";"CUST001";"MAT019";"55";"519";"5";"27117,75"
"ORD00483";"2023-02-16";"CUST014";"MAT016";"56";"136,08";"0";"7620,48"
"ORD00484";"2024-06-19";"CUST007";"MAT008";"55";"482,03";"0";"26511,65"
"ORD00485";"2024-07-06";"CUST011";"MAT024";"37";"511,63";"0";"18930,31"
"ORD00486";"2024-07-27";"CUST012";"MAT017";"19";"605,51";"5";"10929,46"
"ORD00487";"2024-12-14";"CUST003";"MAT005";"97";"524,64";"0";"50890,08"
"ORD00488";"2023-02-11";"CUST008";"MAT015";"94";"180,92";"0";"17006,48"
"ORD00489";"2023-05-20";"CUST009";"MAT002";"67";"391,89";"0";"26256,63"
"ORD00490";"2024-03-10";"CUST013";"MAT001";"23";"596,63";"0";"13722,49"
"ORD00491";"2023-03-24";"CUST012";"MAT009";"23";"141,08";"10";"2920,36"
"ORD00492";"2023-10-22";"CUST008";"MAT011";"73";"245,4";"10";"16122,78"
"ORD00493";"2023-12-02";"CUST013";"MAT012";"47";"243,92";"0";"11464,24"
"ORD00494";"2024-04-05";"CUST004";"MAT028";"31";"36,69";"0";"1137,39"
"ORD00495";"2023-04-04";"CUST007";"MAT021";"67";"701,87";"0";"47025,29"
"ORD00496";"2023-07-20";"CUST006";"MAT010";"36";"164,11";"5";"5612,56"
"ORD00497";"2023-02-07";"CUST003";"MAT004";"20";"139,75";"5";"2655,25"
"ORD00498";"2023-01-18";"CUST006";"MAT029";"78";"286,11";"15";"18969,09"
"ORD00499";"2024-08-04";"CUST008";"MAT025";"61";"257,84";"0";"15728,24"
"ORD00500";"2024-10-16";"CUST010";"MAT023";"73";"374,6";"0";"27345,8"
"ORD00501";"2024-06-04";"CUST002";"MAT006";"82";"769,81";"0";"63124,42"
"ORD00502";"2023-08-05";"CUST015";"MAT011";"59";"277,88";"0";"16394,92"
"ORD00503";"2024-10-22";"CUST004";"MAT018";"71";"620,85";"0";"44080,35"
"ORD00504";"2024-11-23";"CUST006";"MAT028";"34";"31,78";"10";"972,47"
"ORD00505";"2023-02-19";"CUST015";"MAT014";"76";"421,78";"0";"32055,28"
"ORD00506";"2023-08-04";"CUST004";"MAT017";"96";"581,12";"5";"52998,14"
"ORD00507";"2023-06-01";"CUST006";"MAT020";"34";"239,07";"0";"8128,38"
"ORD00508";"2024-10-10";"CUST007";"MAT011";"71";"281,49";"5";"18986,5"
"ORD00509";"2023-08-24";"CUST013";"MAT006";"74";"784,62";"0";"58061,88"
"ORD00510";"2024-04-09";"CUST004";"MAT028";"91";"33,89";"0";"3083,99"
"ORD00511";"2024-03-01";"CUST007";"MAT005";"42";"552,68";"0";"23212,56"
"ORD00512";"2023-03-24";"CUST013";"MAT017";"13";"646,14";"0";"8399,82"
"ORD00513";"2024-06-28";"CUST011";"MAT021";"54";"756,63";"0";"40858,02"
"ORD00514";"2024-05-16";"CUST002";"MAT026";"6";"145,1";"0";"870,6"
"ORD00515";"2024-03-18";"CUST008";"MAT023";"93";"357";"0";"33201"
"ORD00516";"2023-05-25";"CUST011";"MAT013";"44";"199,93";"5";"8357,07"
"ORD00517";"2023-10-01";"CUST007";"MAT007";"38";"337,51";"10";"11542,84"
"ORD00518";"2024-01-28";"CUST013";"MAT001";"75";"633,41";"0";"47505,75"
"ORD00519";"2024-03-30";"CUST009";"MAT023";"54";"394,71";"0";"21314,34"
"ORD00520";"2024-08-17";"CUST002";"MAT025";"87";"268,23";"0";"23336,01"
"ORD00521";"2024-03-24";"CUST008";"MAT018";"54";"641,97";"0";"34666,38"
"ORD00522";"2024-05-27";"CUST009";"MAT004";"70";"143,74";"10";"9055,62"
"ORD00523";"2024-06-29";"CUST007";"MAT023";"22";"344,43";"0";"7577,46"
"ORD00524";"2023-05-19";"CUST009";"MAT013";"36";"197,41";"0";"7106,76"
"ORD00525";"2024-05-26";"CUST015";"MAT006";"74";"730,34";"0";"54045,16"
"ORD00526";"2023-09-08";"CUST015";"MAT004";"86";"152,72";"0";"13133,92"
"ORD00527";"2024-11-08";"CUST011";"MAT020";"18";"235,86";"5";"4033,21"
"ORD00528";"2024-11-04";"CUST005";"MAT008";"18";"482,03";"0";"8676,54"
"ORD00529";"2024-02-21";"CUST001";"MAT019";"61";"508,62";"5";"29474,53"
"ORD00530";"2023-12-08";"CUST005";"MAT023";"39";"334,38";"0";"13040,82"
"ORD00531";"2023-12-29";"CUST002";"MAT003";"75";"175,1";"0";"13132,5"
"ORD00532";"2024-12-15";"CUST006";"MAT017";"62";"601,44";"0";"37289,28"
"ORD00533";"2024-04-11";"CUST009";"MAT010";"90";"162,9";"0";"14661"
"ORD00534";"2024-01-23";"CUST015";"MAT007";"32";"395,02";"5";"12008,61"
"ORD00535";"2023-02-22";"CUST003";"MAT005";"67";"544,67";"0";"36492,89"
"ORD00536";"2024-04-16";"CUST011";"MAT001";"60";"612,97";"15";"31261,47"
"ORD00537";"2023-08-17";"CUST007";"MAT023";"6";"389,69";"0";"2338,14"
"ORD00538";"2023-06-12";"CUST014";"MAT011";"87";"277,88";"0";"24175,56"
"ORD00539";"2024-03-29";"CUST014";"MAT019";"12";"515,54";"15";"5258,51"
"ORD00540";"2024-07-18";"CUST006";"MAT022";"73";"233,71";"0";"17060,83"
"ORD00541";"2023-01-02";"CUST005";"MAT024";"6";"485,68";"0";"2914,08"
"ORD00542";"2024-11-29";"CUST005";"MAT021";"75";"686,94";"0";"51520,5"
"ORD00543";"2023-10-05";"CUST009";"MAT024";"80";"504,22";"0";"40337,6"
"ORD00544";"2024-09-14";"CUST013";"MAT018";"73";"553,28";"5";"38369,97"
"ORD00545";"2024-05-21";"CUST013";"MAT002";"71";"336,26";"15";"20293,29"
"ORD00546";"2023-03-24";"CUST002";"MAT001";"3";"645,67";"10";"1743,31"
"ORD00547";"2023-04-01";"CUST012";"MAT017";"98";"646,14";"0";"63321,72"
"ORD00548";"2024-11-22";"CUST002";"MAT014";"91";"504,24";"15";"39002,96"
"ORD00549";"2024-06-10";"CUST002";"MAT015";"31";"160,82";"10";"4486,88"
"ORD00550";"2023-12-18";"CUST009";"MAT017";"72";"573";"0";"41256"
"ORD00551";"2024-11-18";"CUST011";"MAT025";"37";"275,15";"0";"10180,55"
"ORD00552";"2023-02-09";"CUST015";"MAT012";"61";"225,51";"0";"13756,11"
"ORD00553";"2024-04-08";"CUST004";"MAT011";"44";"247,2";"10";"9789,12"
"ORD00554";"2023-02-09";"CUST008";"MAT030";"57";"464,78";"10";"23843,21"
"ORD00555";"2023-06-10";"CUST003";"MAT030";"69";"507,68";"0";"35029,92"
"ORD00556";"2024-05-18";"CUST006";"MAT009";"51";"152,09";"5";"7368,76"
"ORD00557";"2023-06-07";"CUST004";"MAT012";"47";"243,92";"0";"11464,24"
"ORD00558";"2024-04-01";"CUST014";"MAT006";"85";"671,12";"10";"51340,68"
"ORD00559";"2024-06-06";"CUST004";"MAT015";"46";"173,83";"0";"7996,18"
"ORD00560";"2024-12-13";"CUST010";"MAT023";"13";"346,95";"0";"4510,35"
"ORD00561";"2023-11-19";"CUST013";"MAT015";"70";"156,09";"5";"10379,98"
"ORD00562";"2023-09-07";"CUST012";"MAT013";"76";"174,78";"0";"13283,28"
"ORD00563";"2023-03-03";"CUST008";"MAT027";"17";"376,99";"0";"6408,83"
"ORD00564";"2023-04-14";"CUST006";"MAT009";"49";"152,09";"0";"7452,41"
"ORD00565";"2023-08-19";"CUST014";"MAT014";"38";"478,87";"10";"16377,35"
"ORD00566";"2024-02-05";"CUST014";"MAT023";"30";"329,35";"5";"9386,48"
"ORD00567";"2023-03-03";"CUST006";"MAT029";"57";"342,04";"0";"19496,28"
"ORD00568";"2023-01-06";"CUST009";"MAT009";"5";"152,09";"0";"760,45"
"ORD00569";"2024-04-19";"CUST013";"MAT020";"64";"240,68";"0";"15403,52"
"ORD00570";"2023-01-04";"CUST006";"MAT004";"32";"146,74";"0";"4695,68"
"ORD00571";"2024-02-06";"CUST008";"MAT008";"99";"569,02";"0";"56332,98"
"ORD00572";"2023-07-19";"CUST012";"MAT026";"44";"140,33";"5";"5865,79"
"ORD00573";"2024-01-06";"CUST012";"MAT028";"21";"35,29";"0";"741,09"
"ORD00574";"2023-02-25";"CUST004";"MAT026";"3";"138,42";"0";"415,26"
"ORD00575";"2024-03-22";"CUST004";"MAT013";"14";"174,78";"0";"2446,92"
"ORD00576";"2023-08-31";"CUST001";"MAT021";"83";"696,89";"0";"57841,87"
"ORD00577";"2024-03-01";"CUST002";"MAT014";"80";"431,3";"5";"32778,8"
"ORD00578";"2023-02-19";"CUST013";"MAT025";"90";"235,35";"0";"21181,5"
"ORD00579";"2023-05-04";"CUST008";"MAT026";"70";"145,1";"0";"10157"
"ORD00580";"2024-10-29";"CUST006";"MAT010";"50";"191,87";"0";"9593,5"
"ORD00581";"2023-04-01";"CUST002";"MAT015";"47";"180,92";"5";"8078,08"
"ORD00582";"2023-12-19";"CUST009";"MAT015";"42";"177,38";"15";"6332,47"
"ORD00583";"2024-02-04";"CUST015";"MAT021";"63";"676,98";"0";"42649,74"
"ORD00584";"2023-02-21";"CUST014";"MAT018";"78";"570,17";"0";"44473,26"
"ORD00585";"2024-10-25";"CUST002";"MAT020";"22";"223,03";"0";"4906,66"
"ORD00586";"2023-09-19";"CUST011";"MAT013";"50";"171,01";"0";"8550,5"
"ORD00587";"2023-09-02";"CUST012";"MAT008";"34";"503,78";"0";"17128,52"
"ORD00588";"2023-07-13";"CUST007";"MAT024";"69";"493,1";"0";"34023,9"
"ORD00589";"2023-02-28";"CUST009";"MAT007";"83";"370,01";"5";"29175,29"
"ORD00590";"2024-10-30";"CUST013";"MAT005";"15";"628,77";"0";"9431,55"
"ORD00591";"2024-12-09";"CUST014";"MAT022";"60";"236,76";"0";"14205,6"
"ORD00592";"2023-03-29";"CUST015";"MAT022";"30";"227,6";"0";"6828"
"ORD00593";"2024-11-02";"CUST003";"MAT007";"2";"327,51";"0";"655,02"
"ORD00594";"2024-08-27";"CUST015";"MAT024";"42";"526,46";"0";"22111,32"
"ORD00595";"2024-03-02";"CUST009";"MAT012";"70";"233,18";"10";"14690,34"
"ORD00596";"2023-07-09";"CUST012";"MAT029";"27";"320,53";"0";"8654,31"
"ORD00597";"2024-05-05";"CUST003";"MAT013";"59";"194,9";"0";"11499,1"
"ORD00598";"2024-11-01";"CUST004";"MAT028";"81";"32,95";"0";"2668,95"
"ORD00599";"2024-11-12";"CUST001";"MAT012";"63";"230,12";"0";"14497,56"
"ORD00600";"2023-09-12";"CUST013";"MAT006";"3";"685,92";"5";"1954,87"
"ORD00601";"2023-10-20";"CUST010";"MAT014";"30";"431,3";"0";"12939"
"ORD00602";"2024-06-21";"CUST008";"MAT003";"52";"172,8";"0";"8985,6"
"ORD00603";"2023-11-18";"CUST015";"MAT026";"21";"133,64";"0";"2806,44"
"ORD00604";"2023-02-11";"CUST013";"MAT023";"58";"384,66";"0";"22310,28"
"ORD00605";"2024-09-03";"CUST012";"MAT010";"28";"183,42";"0";"5135,76"
"ORD00606";"2024-11-09";"CUST013";"MAT007";"98";"332,51";"10";"29327,38"
"ORD00607";"2023-02-19";"CUST004";"MAT022";"99";"233,71";"0";"23137,29"
"ORD00608";"2024-09-16";"CUST015";"MAT009";"36";"149,09";"15";"4562,15"
"ORD00609";"2023-10-24";"CUST010";"MAT001";"95";"551,68";"0";"52409,6"
"ORD00610";"2024-07-28";"CUST015";"MAT024";"21";"496,8";"0";"10432,8"
"ORD00611";"2023-07-04";"CUST002";"MAT004";"57";"156,72";"0";"8933,04"
"ORD00612";"2024-03-25";"CUST009";"MAT018";"39";"574,4";"0";"22401,6"
"ORD00613";"2023-02-16";"CUST007";"MAT014";"9";"421,78";"0";"3796,02"
"ORD00614";"2023-04-03";"CUST001";"MAT015";"39";"162";"5";"6002,1"
"ORD00615";"2023-06-22";"CUST004";"MAT024";"13";"504,22";"0";"6554,86"
"ORD00616";"2023-04-22";"CUST011";"MAT024";"79";"541,29";"0";"42761,91"
"ORD00617";"2024-12-23";"CUST008";"MAT028";"2";"35,29";"0";"70,58"
"ORD00618";"2024-11-05";"CUST014";"MAT023";"43";"387,17";"5";"15815,89"
